snapshot_date,symbol,gics_sector,sector,composite_score,sector_rank,z_momentum,z_liquidity,z_risk
2023-03-31,BRBY.L,Consumer Discretionary,Consumer Discretionary,0.6489928665972107,4,1.0165858879499667,0.94912928891487,0.7539226197787166
2023-03-31,HCA,Health Care,Health Care,0.6348274781443667,3,1.1438220605454563,-0.3591243945761472,-0.10179560366161174
2023-03-31,PEP,Consumer Staples,Consumer Staples,0.6221355216835897,3,0.8134387426683152,-0.4943735167884192,-1.1647348972014222
2023-03-31,LLOY.L,Financials,Financials,0.6109697738307972,4,0.5595574778997284,1.2703332475507019,-0.10584318790409893
2023-03-31,IVZ,Financials,Financials,0.5974298034515872,5,0.8730627561688844,-0.5935868178120781,-0.9615475665633614
2023-03-31,ILMN,Health Care,Health Care,0.5747109834610479,4,1.1952017714207062,-0.3598013049296377,0.35224909202724153
2023-03-31,AME,Industrials,Industrials,0.554528929466764,4,0.8949446625893633,-0.5735515638070413,-0.6613622233727715
2023-03-31,HLMA.L,Industrials,Industrials,0.5508437093164638,5,0.5683027062924219,0.05796806610541487,-0.9913423615996386
2023-03-31,UU.L,Utilities,Utilities,0.4079488643321838,3,0.26189238239525875,0.3534230256858328,-0.9006441487893099
2023-04-30,AAPL,Information Technology,Information Technology,1.573328983009466,1,1.5403225106107066,1.4825493308347204,-1.7631280523804902
2023-04-30,WELL,Real Estate,Real Estate,1.518398575593652,1,2.132125186499791,-0.4002943238956381,-1.5959116423645248
2023-04-30,RKT.L,Consumer Discretionary,Consumer Discretionary,1.5151320316000518,1,1.1316972639058787,3.24476822929177,-0.9358001369908531
2023-04-30,RY.TO,Financials,Financials,1.4884695749876196,1,2.0200274837073318,-0.49287513014299217,-1.8751405539590944
2023-04-30,LIN,Materials,Materials,1.465898571940282,1,2.1407947259996813,-0.5144308509297181,-1.4215395326320837
2023-04-30,ENGI.PA,Utilities,Utilities,1.4552053067848532,1,1.947236396511584,-0.5200196764633634,-1.9543370208528776
2023-04-30,NG.L,Utilities,Utilities,1.3299713590557776,2,0.9815721109918237,2.66520796954035,-1.0399324927630673
2023-04-30,MSFT,Information Technology,Information Technology,1.3078273369205355,2,1.5404063468437008,1.391521768779315,-0.5263958752922601
2023-04-30,BA.L,Industrials,Industrials,1.1840755335452318,1,0.6871035406257991,2.619459015313901,-1.2396080305348602
2023-04-30,ENR.DE,Industrials,Industrials,1.1796919240760448,2,1.7448140521668696,-0.6212221177335974,-1.2852395816132132
2023-04-30,CAH,Health Care,Health Care,1.0777458449999782,1,1.7497214556231329,-0.38680002235287814,-0.5263648804833707
2023-04-30,BRBY.L,Consumer Discretionary,Consumer Discretionary,1.0724903149594418,2,1.339316251518123,0.5566943489100494,-0.7878084713327906
2023-04-30,SSE.L,Industrials,Industrials,0.9977606012938938,3,0.7039823577414369,1.5161189385112188,-1.3607369947339394
2023-04-30,KO,Consumer Staples,Consumer Staples,0.9846861377684477,1,1.3425583200216302,-0.4926989404220314,-1.3884546691993789
2023-04-30,ULVR.L,Consumer Staples,Consumer Staples,0.974786521365165,2,0.5404970254367174,2.3339406112574785,-0.9185009192581937
2023-04-30,LLY,Health Care,Health Care,0.9731478610530692,2,1.524719785359484,-0.21750078026169503,-0.5090807294485888
2023-04-30,LAND.L,Real Estate,Real Estate,0.9406552407993674,2,0.5615739103984001,2.5691520688114595,-0.44940240399017667
2023-04-30,GS,Financials,Financials,0.9227633921939723,2,1.4477088836575982,-0.4948468274723213,-0.765537137469388
2023-04-30,BARC.L,Financials,Financials,0.8985817657185514,3,0.6640321113750332,2.3451962888179336,-0.15561620564972412
2023-04-30,AZN.L,Health Care,Health Care,0.8876599444989318,3,0.10835768242237935,3.70915454383436,-0.4040721313931606
2023-04-30,SEE,Materials,Materials,0.8833154617478264,2,1.2814049980798814,-0.5886888249800155,-1.1610511394795031
2023-04-30,XOM,Energy,Energy,0.8454349314671035,1,1.2539663154940734,-0.38007396286916884,-0.8453496737224663
2023-04-30,ORA.PA,Communication Services,Communication Services,0.8450267794263168,1,1.2314924420353834,-0.7009566709935605,-1.231613242018994
2023-04-30,TSCO.L,Consumer Staples,Consumer Staples,0.8421781494019056,3,0.9855523045865447,0.23536521184223957,-1.0188686214076539
2023-04-30,SHEL.L,Energy,Energy,0.8393656822352368,2,0.4398314906651078,2.104985532238368,-0.7723484069424922
2023-04-30,CSX,Industrials,Industrials,0.7987910462386147,4,1.256634664514399,-0.4548595983437206,-0.6789108359935967
2023-04-30,NVDA,Information Technology,Information Technology,0.7909812227150772,3,0.7464296013965939,2.0709628650379885,0.3553455556523846
2023-04-30,HLMA.L,Industrials,Industrials,0.7843831770656327,5,1.3878821607329315,0.058922348111835346,0.30065294498246664
2023-04-30,PRU.L,Financials,Financials,0.7802772381535983,4,0.616100531121298,1.2347342617769745,-0.8183503356271223
2023-04-30,AAF.L,Communication Services,Communication Services,0.7793870286695541,2,1.4358119924058157,-0.6232499628763802,-0.21274912900670379
2023-04-30,SN.L,Health Care,Health Care,0.7707254386494617,4,1.0530331207881456,0.3321760684503008,-0.3623517624325717
2023-04-30,HSBA.L,Financials,Financials,0.7523312931569337,5,-0.06971276626367415,2.882121110108068,-1.088673654467622
2023-04-30,HAS,Consumer Discretionary,Consumer Discretionary,0.7450287780503205,3,1.2972256319358648,-0.47594141213626207,-0.3094084065802707
2023-04-30,EBAY,Consumer Discretionary,Consumer Discretionary,0.7128796190375624,4,0.976706899611205,-0.4383114872642298,-1.0725888836184267
2023-04-30,EDV.L,Materials,Materials,0.6701870205815567,3,1.0873237852649384,-0.36333312655940925,-0.4522968736723769
2023-04-30,SRE,Utilities,Utilities,0.5293208152909082,3,0.8870612619019396,-0.48391298429554924,-0.4693332750442718
2023-05-31,HSBA.L,Financials,Financials,1.8852268915542243,1,1.6244893731901529,3.681811343995011,-0.8708549942056518
2023-05-31,LLY,Health Care,Health Care,1.7205095225698634,1,2.8244629948449447,-0.13680961502592606,-0.2659682433404089
2023-05-31,CNA.L,Utilities,Utilities,1.606452467810909,1,2.312078966868136,1.5185018516450801,0.42247641319494367
2023-05-31,AMZN,Consumer Discretionary,Consumer Discretionary,1.563189629509308,1,1.9779931766830536,2.062843435111228,0.18087481761384874
2023-05-31,MNST,Consumer Staples,Consumer Staples,1.5397000035846864,1,2.494048152868004,-0.5707579668468644,-0.7871135261662855
2023-05-31,SMT.L,Financials,Financials,1.4883552249860197,2,2.391517906115336,-0.24434509155558629,-0.5115674981396776
2023-05-31,EDV.L,Materials,Materials,1.4880798690007342,1,2.0737976467152306,-0.08046326918187222,-1.299469674039851
2023-05-31,HAS,Consumer Discretionary,Consumer Discretionary,1.0660437320675564,2,1.668966604217222,-0.47437374935224796,-0.7976925970383647
2023-05-31,GOOGL,Communication Services,Communication Services,0.9449487861835797,1,1.2898925665492813,0.4578860854573676,-0.39718014581268724
2023-05-31,AME,Industrials,Industrials,0.9415797687547458,1,1.3365897857655378,-0.6051124516740345,-1.3032419381511509
2023-05-31,BIIB,Health Care,Health Care,0.937717970441989,2,1.468051455705067,-0.37314323318580706,-0.657578718280551
2023-05-31,PLD,Real Estate,Real Estate,0.9298307098341679,1,1.1717206418516617,0.22360861497381165,-0.9103830086420432
2023-05-31,GOOG,Communication Services,Communication Services,0.9011862776094708,2,1.2565896016754432,0.17313172086722506,-0.563030862153799
2023-05-31,RIO.L,Materials,Materials,0.8733240271194236,2,0.6258717547489124,1.8960186588581232,-0.5929862124922577
2023-05-31,HST,Real Estate,Real Estate,0.8529778279336863,2,1.1053234728745633,-0.46646745351582536,-1.4153861745605667
2023-05-31,ALB,Materials,Materials,0.8378946560425695,3,1.8412951504442174,-0.5617001603618542,0.7727120107579499
2023-05-31,STAN.L,Financials,Financials,0.8177758644408775,3,1.262754455213391,0.450148229268849,0.14953227270463468
2023-05-31,CAH,Health Care,Health Care,0.8143764113906232,3,1.3914233247128742,-0.40204756995127744,-0.2996596527657713
2023-05-31,MSFT,Information Technology,Information Technology,0.8055027635981293,1,0.6593076125489366,0.9367863776004564,-1.1128046027433804
2023-05-31,NVDA,Information Technology,Information Technology,0.7698358498206571,2,0.5366979886999218,2.4409570822151,0.20187179921157988
2023-05-31,SSE.L,Industrials,Industrials,0.7682997721254523,2,0.2613741858856584,2.2088975526634056,-0.8484787503068804
2023-05-31,HLMA.L,Industrials,Industrials,0.7523082950737723,3,0.8075396318906056,0.6293646668408235,-0.7095579128562214
2023-05-31,REP.MC,Energy,Energy,0.7465951379200728,1,1.1456920930319958,-0.4908321874149567,-0.7867315979193334
2023-05-31,ENGI.PA,Utilities,Utilities,0.7459775122868645,2,1.0682772242114111,-0.5258633083278569,-1.0509191971279457
2023-05-31,AVGO,Information Technology,Information Technology,0.7330032070303493,3,1.1811537456819567,-0.3215088877315567,-0.44306368583743305
2023-05-31,RKT.L,Consumer Discretionary,Consumer Discretionary,0.7183822868423778,3,-0.24151989789925468,3.2414821144589143,-1.0749890134507385
2023-05-31,DPLM.L,Industrials,Industrials,0.7144475461564053,4,1.4477511741498579,-0.2812756993603125,0.4897400923072341
2023-05-31,AZN.L,Health Care,Health Care,0.6910950773405665,4,-0.09002409846675316,3.559665861387303,-0.16588182071578858
2023-05-31,FTI,Energy,Energy,0.6395004303840672,2,1.861551339540392,-0.48828586103623367,1.8988660056646058
2023-05-31,NEE,Utilities,Utilities,0.6266930791306027,3,0.9074074680439845,-0.40400593319903166,-0.8152489247200915
2023-05-31,EXPE,Consumer Discretionary,Consumer Discretionary,0.5969456228372649,4,1.1061894963611147,-0.4269203055350563,-0.09307993063803678
2023-05-31,AHT.L,Industrials,Industrials,0.593180988103215,5,0.8219018843897415,1.4174579542720418,0.9172586669251921
2023-05-31,JPM,Financials,Financials,0.5630919213122998,4,0.6903418470738385,-0.26624590444540336,-1.010679969785387
2023-05-31,BARC.L,Financials,Financials,0.5281246585643202,5,0.722824778343536,0.94638350156388,0.4742345437728866
2023-05-31,SBRY.L,Consumer Staples,Consumer Staples,0.39225019674758693,2,0.6696666550128094,-0.28672247441157217,-0.23897349311107852
2023-05-31,WMT,Consumer Staples,Consumer Staples,0.31872100964182315,3,0.39156157857947005,-0.4737804958291437,-0.8927008082998494
2023-06-30,AAPL,Information Technology,Information Technology,1.595234479880157,1,1.923526369756852,1.019160492308895,-1.186432797821334
2023-06-30,WMT,Consumer Staples,Consumer Staples,1.5179509292370201,1,2.395635450320049,-0.4431194004866051,-0.8459676957115584
2023-06-30,ENGI.PA,Utilities,Utilities,1.3455108169252923,1,1.9608244765795555,-0.5434593417256381,-1.388539996613434
2023-06-30,HCA,Health Care,Health Care,1.3286122292283427,1,2.061425565967901,-0.3603644291884503,-0.8191488774264614
2023-06-30,NUE,Materials,Materials,1.2763041934323156,1,2.244383403900554,-0.5948923185995265,-0.2432630740594428
2023-06-30,DLR,Real Estate,Real Estate,1.2741062538034025,1,1.6282316850034666,0.1320673501341847,-1.3537688638724277
2023-06-30,TJX,Consumer Discretionary,Consumer Discretionary,1.1784683424491291,1,1.708162119084803,-0.3839081273125276,-1.1517634823037646
2023-06-30,LIN,Materials,Materials,1.0968905183281763,2,1.4021982053989346,-0.539574980780991,-1.817432956225069
2023-06-30,VZ,Communication Services,Communication Services,1.0834377214812556,1,1.7464282701565044,-0.5570598930696581,-0.7349636900064233
2023-06-30,JNJ,Health Care,Health Care,1.0661065615784644,2,1.4666486338062141,-0.23110671278775288,-1.161693619261433
2023-06-30,IVZ,Financials,Financials,0.9695976499548845,1,1.8636463378575792,-0.5669094917387416,0.1760412720595733
2023-06-30,AMZN,Consumer Discretionary,Consumer Discretionary,0.9560304996029446,2,0.7197455386377107,2.0365290926951682,-0.5843867894064225
2023-06-30,GM,Consumer Discretionary,Consumer Discretionary,0.9389222507443253,3,1.5369621955704822,-0.34898690026797163,-0.4327115672781526
2023-06-30,AHT.L,Industrials,Industrials,0.9245077265017028,1,0.6819614007313403,2.072516508794138,-0.5041379215203547
2023-06-30,BK,Financials,Financials,0.9136026967805552,2,1.5457959431860175,-0.5349171114431409,-0.4655427657878646
2023-06-30,JPM,Financials,Financials,0.8915582090393834,3,1.2410995343222544,-0.25574108144698354,-0.9902335236771377
2023-06-30,HSBA.L,Financials,Financials,0.8443328078923293,4,0.05167535594692816,3.5411456768477767,-0.5254922947730856
2023-06-30,LH,Health Care,Health Care,0.8319791098118428,3,1.4401072579462355,-0.3991964745939681,-0.2387702498144754
2023-06-30,CSX,Industrials,Industrials,0.8016707448061133,2,1.0894645675156567,-0.5355448277289409,-1.2755048492125376
2023-06-30,PH,Industrials,Industrials,0.7935167233677258,3,1.2398384337304735,-0.5672891833107992,-0.8153574989580078
2023-06-30,FTI,Energy,Energy,0.774876438936156,1,1.9823339168116796,-0.48515834607716807,1.5874612096770897
2023-06-30,AME,Industrials,Industrials,0.733510055452042,4,1.1001290199175107,-0.6449469922389833,-1.0121102097466612
2023-06-30,NXT.L,Consumer Discretionary,Consumer Discretionary,0.731041364764695,4,0.5950622183683939,0.5422204281061577,-1.327799740612135
2023-06-30,GLEN.L,Materials,Materials,0.7055826421302767,3,0.23265897811697187,2.1098239453862417,-0.720112330914226
2023-06-30,EA,Communication Services,Communication Services,0.6900131977584321,2,1.0348403341794998,-0.6890445862092822,-1.0345895724629428
2023-06-30,CAH,Health Care,Health Care,0.6824276480620964,4,1.1423687023354112,-0.3821933451652436,-0.36722547846949233
2023-06-30,CNA.L,Utilities,Utilities,0.6691700450923637,2,0.5276882915564779,1.4164074275171954,-0.3463779232751898
2023-06-30,ROK,Industrials,Industrials,0.6661414487401597,5,1.310502253521265,-0.5987640914977793,0.0020354253652172436
2023-06-30,ADI,Information Technology,Information Technology,0.6554424306377854,2,1.030772942785049,-0.5808325120311225,-0.7657258368649026
2023-06-30,STT,Financials,Financials,0.642968501212541,5,1.1021334534280132,-0.541138888182237,-0.44958103396090293
2023-06-30,FE,Utilities,Utilities,0.603838535223535,3,1.0008325320580913,-0.5234350214213394,-0.5401301013647406
2023-06-30,MPC,Energy,Energy,0.4778012086946079,2,1.0411593221286992,-0.4618675374966903,0.27260438541636756
2023-06-30,SPG,Real Estate,Real Estate,0.45456714986220953,2,0.8969877655361129,-0.41996522330504277,-0.001837676007751801
2023-06-30,GLW,Information Technology,Information Technology,0.42917868895075023,3,0.7625141237218166,-0.6612742444032341,-0.5196253179915359
2023-06-30,MO,Consumer Staples,Consumer Staples,0.34110942106355563,2,0.7418609006669512,-0.546695554348596,-0.02665995766552046
2023-06-30,ULVR.L,Consumer Staples,Consumer Staples,0.3254475385286165,3,-0.6854888287455837,2.6819913400424866,-1.001712838837347
2023-07-31,CNA.L,Utilities,Utilities,1.980813574192798,1,2.3231360199662414,1.1099877497889525,-1.8246720612763119
2023-07-31,MPC,Energy,Energy,1.4789306087275287,1,2.118644014513477,-0.4736410183454275,-1.512362018442641
2023-07-31,SPG,Real Estate,Real Estate,1.450552718858601,1,2.0300766572044795,-0.34699135032755196,-1.5095249730071187
2023-07-31,ABBV,Health Care,Health Care,1.3988290953108475,1,2.1514256471700275,-0.2559125920821886,-0.795781127126344
2023-07-31,HSBA.L,Financials,Financials,1.3218328609948762,1,0.4709604554459696,3.9567673742769336,-1.239515564359538
2023-07-31,SEE,Materials,Materials,1.3033299873492366,1,1.8907327093229525,-0.5714930894968929,-1.415944898274218
2023-07-31,MAR,Consumer Discretionary,Consumer Discretionary,1.2903191215367094,1,1.9334812919895352,-0.39015736128372136,-1.0413090929986637
2023-07-31,FM.TO,Materials,Materials,1.2841532788196495,2,1.801693902749076,-0.5707736362720851,-1.5864583221231046
2023-07-31,ADM,Consumer Staples,Consumer Staples,1.2829642807132755,1,2.6228756984544814,-0.572106709597631,0.8816989821994358
2023-07-31,RY.TO,Financials,Financials,1.2664120375169394,2,1.6257884815309083,-0.40968127148774386,-1.8643760144797168
2023-07-31,WAB,Industrials,Industrials,1.23243606316512,1,1.8618127457228204,-0.6014697392044049,-1.1782118178615446
2023-07-31,AAPL,Information Technology,Information Technology,1.2232946766346606,1,1.0799401443426202,0.9497010880729582,-1.9269518620724837
2023-07-31,NVDA,Information Technology,Information Technology,1.198609086133244,2,1.3107456311730388,2.6081387674577647,0.5473302303106612
2023-07-31,JPM,Financials,Financials,1.1834031124708493,3,1.6266718079083224,-0.16251786133554746,-1.1995179999648269
2023-07-31,LH,Health Care,Health Care,1.1468420125472,2,1.8211551177074548,-0.3644118187658749,-0.635156528379511
2023-07-31,TD.TO,Financials,Financials,1.095558326154221,4,1.6673520413702607,-0.42301372531200204,-0.8987492319723248
2023-07-31,HLT,Consumer Discretionary,Consumer Discretionary,0.9712199661637485,2,1.265361647943316,-0.4200514581260148,-1.4800663451148093
2023-07-31,BAYN.DE,Health Care,Health Care,0.878464485999867,3,1.2460380077310649,-0.37195585939514814,-1.0261642662012889
2023-07-31,CAT,Industrials,Industrials,0.8236940134836622,2,1.4283168032795088,-0.3668370194973712,-0.2003566770771559
2023-07-31,WDC,Information Technology,Information Technology,0.7541120995512196,3,1.2160038498199859,-0.6511597527058274,-0.773708701001968
2023-07-31,STAN.L,Financials,Financials,0.7514771459126548,5,0.7051095804954999,0.4382221944337798,-1.203834793642994
2023-07-31,AMGN,Health Care,Health Care,0.7472201779269876,4,1.1457648759166996,-0.2975814431707436,-0.5963877050555828
2023-07-31,BWA,Consumer Discretionary,Consumer Discretionary,0.7413859887226788,3,1.38537294596539,-0.49448316379449475,-0.04529426951171888
