,date,initial_capital,investment_cost,investment_value,cash,net_capital,P&L,percentage_change
29,2021-05-13,1000000,974950.7995,1005447.9003,23394.260100000094,1028842.1604,28842.16040000005,0.028842
30,2021-05-14,1000000,974950.7995,1012875.8941,23394.260100000094,1036270.1542000001,36270.154200000106,0.03627
31,2021-05-17,1000000,974950.7995,1010479.4843,23394.260100000094,1033873.7444000001,33873.74440000008,0.033874
32,2021-05-18,1000000,974950.7995,1007240.8622,23394.260100000094,1030635.1223,30635.122300000046,0.030635
33,2021-05-19,1000000,974950.7995,1003382.8147,23394.260100000094,1026777.0748000001,26777.07480000006,0.026777
34,2021-05-20,1000000,974950.7995,1010899.4974,23394.260100000094,1034293.7575000001,34293.757500000065,0.034294
35,2021-05-21,1000000,974950.7995,1013678.8154,23394.260100000094,1037073.0755,37073.075500000035,0.037073
36,2021-05-24,1000000,974950.7995,1017651.8715,23394.260100000094,1041046.1316000001,41046.13160000008,0.041046
37,2021-05-25,1000000,974950.7995,1012799.7597,23394.260100000094,1036194.0198000001,36194.019800000126,0.036194
38,2021-05-26,1000000,974950.7995,1012326.2391,23394.260100000094,1035720.4992000001,35720.49920000008,0.03572
39,2021-05-27,1000000,974950.7995,1010244.7505,23394.260100000094,1033639.0106,33639.01060000004,0.033639
40,2021-05-28,1000000,974950.7995,1013555.7193,23394.260100000094,1036949.9794000001,36949.97940000007,0.03695
41,2021-05-31,1000000,974950.7995,1013518.4437,23394.260100000094,1036912.7038,36912.70380000002,0.036913
42,2021-06-01,1000000,974950.7995,1009238.6139,23394.260100000094,1032632.8740000001,32632.87400000007,0.032633
43,2021-06-02,1000000,973920.0528,1007300.4874,25121.80970000009,1032422.2971000001,32422.297100000083,0.032422
44,2021-06-03,1000000,973920.0528,1010620.8545,25121.80970000009,1035742.6642000001,35742.664200000116,0.035743
45,2021-06-04,1000000,973920.0528,1011469.9962,25121.80970000009,1036591.8059000002,36591.80590000015,0.036592
46,2021-06-07,1000000,973920.0528,1010667.7884,25121.80970000009,1035789.5981000001,35789.59810000006,0.03579
47,2021-06-08,1000000,973920.0528,1005600.8676,25121.80970000009,1030722.6773000001,30722.677300000098,0.030723
